suburb,rooms,type,price,method,sellerg,distance,bedroom2,bathroom,car,landsize,yearbuilt,councilarea,regionname,year,month,day,season,street_name
Bentleigh,3,t,1303000.0,S,hockingstuart,13.0,3.0,2.0,2.0,334.0,2006.0,Glen Eira,Southern Metropolitan,2017,5,13,Spring,Fromer
Bentleigh,3,t,1375000.0,S,Buxton,13.0,3.0,3.0,2.0,338.0,2012.0,Glen Eira,Southern Metropolitan,2017,5,20,Spring,Jasper
Bentleigh,4,t,1300000.0,S,hockingstuart,13.0,4.0,2.0,2.0,352.0,,Glen Eira,Southern Metropolitan,2017,5,20,Spring,Luckins
Bentleigh,3,h,1286000.0,S,Woodards,13.0,3.0,1.0,2.0,614.0,,Glen Eira,Southern Metropolitan,2017,5,20,Spring,Rogers
Bentleigh,4,h,1920000.0,S,hockingstuart,13.0,4.0,2.0,2.0,650.0,1996.0,Glen Eira,Southern Metropolitan,2017,5,20,Spring,Rosina
Bentleigh,3,h,1968500.0,S,hockingstuart,13.0,3.0,2.0,2.0,674.0,,Glen Eira,Southern Metropolitan,2017,5,20,Spring,Smith
Bentleigh,3,u,845000.0,S,Woodards,13.0,3.0,1.0,2.0,242.0,,Glen Eira,Southern Metropolitan,2017,4,22,Spring,Howell
Bentleigh,4,h,1107000.0,S,Woodards,13.0,4.0,2.0,2.0,478.0,,Glen Eira,Southern Metropolitan,2017,4,22,Spring,Plym
Bentleigh,3,u,641500.0,S,hockingstuart,13.0,3.0,1.0,1.0,681.0,1960.0,Glen Eira,Southern Metropolitan,2017,4,22,Spring,Whitmuir
Bentleigh,2,u,725000.0,S,Buxton,13.0,2.0,1.0,1.0,0.0,2006.0,Glen Eira,Southern Metropolitan,2017,4,29,Spring,Tucker
Bentleigh East,4,h,1515000.0,S,Buxton,13.9,4.0,3.0,2.0,635.0,1950.0,Glen Eira,Southern Metropolitan,2017,6,5,Summer,Melva
Bentleigh East,3,h,986000.0,S,Buxton,13.9,3.0,1.0,3.0,337.0,1950.0,Glen Eira,Southern Metropolitan,2017,8,4,Summer,Celia
Bentleigh East,3,h,830000.0,PI,Thomson,13.9,3.0,1.0,2.0,290.0,2006.0,Glen Eira,Southern Metropolitan,2017,5,13,Spring,Blamey
Bentleigh East,3,t,767000.0,S,Gary,13.9,3.0,1.0,2.0,162.0,,Glen Eira,Southern Metropolitan,2017,5,13,Spring,Elizabeth
Bentleigh East,4,h,1860000.0,PI,hockingstuart,13.9,4.0,3.0,2.0,620.0,,Glen Eira,Southern Metropolitan,2017,5,13,Spring,Elizabeth
Bentleigh East,3,t,1200000.0,PI,Purplebricks,13.9,3.0,2.0,2.0,369.0,,Glen Eira,Southern Metropolitan,2017,5,13,Spring,Tambet
Bentleigh East,3,h,1175000.0,S,Buxton,13.9,3.0,1.0,2.0,625.0,,Glen Eira,Southern Metropolitan,2017,5,20,Spring,Argyle
Bentleigh East,3,t,1225000.0,S,hockingstuart,13.9,3.0,2.0,2.0,372.0,2008.0,Glen Eira,Southern Metropolitan,2017,5,20,Spring,Barrington
Bentleigh East,3,t,1055000.0,SP,Buxton,13.9,3.0,2.0,2.0,301.0,2000.0,Glen Eira,Southern Metropolitan,2017,5,20,Spring,Brooks
Bentleigh East,5,h,1351000.0,S,Buxton,13.9,5.0,2.0,2.0,652.0,,Glen Eira,Southern Metropolitan,2017,5,20,Spring,Elswill
Bentleigh East,2,h,1962000.0,S,Buxton,13.9,2.0,1.0,2.0,848.0,,Glen Eira,Southern Metropolitan,2017,5,20,Spring,Heather
Bentleigh East,3,h,810000.0,PI,Buxton,13.9,3.0,1.0,1.0,294.0,1950.0,Glen Eira,Southern Metropolitan,2017,5,20,Spring,Tudor
Bentleigh East,3,t,850000.0,S,hockingstuart,13.9,3.0,2.0,2.0,321.0,,Glen Eira,Southern Metropolitan,2017,5,20,Spring,Warrigal
Bentleigh East,2,u,535000.0,SP,hockingstuart,13.9,2.0,1.0,1.0,1026.0,1970.0,Glen Eira,Southern Metropolitan,2017,4,29,Spring,Argyle
Bentleigh East,3,h,1640000.0,S,Buxton,13.9,3.0,1.0,2.0,733.0,,Glen Eira,Southern Metropolitan,2017,4,29,Spring,Box
Bentleigh East,3,u,809000.0,S,Woodards,13.9,3.0,1.0,1.0,289.0,,Glen Eira,Southern Metropolitan,2017,4,29,Spring,Chester
Bentleigh East,3,h,1510000.0,S,Buxton,13.9,3.0,1.0,2.0,689.0,,Glen Eira,Southern Metropolitan,2017,4,29,Spring,Delma
Bentleigh East,4,h,1292000.0,S,Woodards,13.9,4.0,1.0,2.0,587.0,1950.0,Glen Eira,Southern Metropolitan,2017,4,29,Spring,Lilac
Bentleigh East,3,h,1165000.0,S,Buxton,13.9,3.0,1.0,2.0,589.0,,Glen Eira,Southern Metropolitan,2017,4,29,Spring,Mawby
Bentleigh East,3,h,959000.0,S,Ray,13.9,3.0,2.0,2.0,557.0,1960.0,Glen Eira,Southern Metropolitan,2017,4,29,Spring,North
Bentleigh East,3,h,1251000.0,S,hockingstuart,13.9,3.0,1.0,1.0,612.0,,Glen Eira,Southern Metropolitan,2017,4,29,Spring,Tambet
Bentleigh East,3,h,1205000.0,S,Buxton,13.9,3.0,3.0,2.0,604.0,1960.0,Glen Eira,Southern Metropolitan,2017,4,29,Spring,Wingate
Box Hill,2,u,780000.0,S,Ray,13.1,2.0,1.0,1.0,171.0,2014.0,Whitehorse,Eastern Metropolitan,2017,6,5,Summer,Camelia
Box Hill,2,u,572000.0,SP,Barry,13.1,2.0,1.0,1.0,0.0,,Whitehorse,Eastern Metropolitan,2017,5,13,Spring,Oxford
Box Hill,3,h,910000.0,S,Fletchers,13.1,3.0,1.0,2.0,414.0,,Whitehorse,Eastern Metropolitan,2017,5,13,Spring,Sweetland
Box Hill,3,h,1760000.0,S,Noel,13.1,3.0,1.0,2.0,689.0,1920.0,Whitehorse,Eastern Metropolitan,2017,5,20,Spring,Barkly
Box Hill,5,h,1726000.0,S,Noel,13.1,5.0,2.0,2.0,631.0,,Whitehorse,Eastern Metropolitan,2017,5,20,Spring,Combarton
Box Hill,2,t,990000.0,S,Fletchers,13.1,2.0,1.0,1.0,257.0,,Whitehorse,Eastern Metropolitan,2017,5,20,Spring,Maple
Box Hill,2,u,646500.0,S,McGrath,13.1,2.0,1.0,1.0,156.0,1980.0,Whitehorse,Eastern Metropolitan,2017,4,22,Spring,Barkly
Box Hill,3,h,2080000.0,S,Buxton,13.1,3.0,2.0,2.0,693.0,1925.0,Whitehorse,Eastern Metropolitan,2017,4,22,Spring,Howard
Braybrook,2,h,610000.0,S,Barry,10.8,2.0,1.0,2.0,555.0,1950.0,Maribyrnong,Western Metropolitan,2017,6,5,Summer,Duke
Braybrook,3,h,925000.0,S,S&L,10.8,3.0,1.0,2.0,597.0,,Maribyrnong,Western Metropolitan,2017,8,4,Summer,Hinkler
Braybrook,2,h,760000.0,S,Douglas,10.8,2.0,1.0,1.0,604.0,1950.0,Maribyrnong,Western Metropolitan,2017,8,4,Summer,Menzies
Braybrook,3,h,771000.0,S,S&L,10.8,3.0,1.0,0.0,556.0,,Maribyrnong,Western Metropolitan,2017,5,20,Spring,Arthur
Braybrook,3,t,441700.0,SP,Barry,10.8,3.0,2.0,1.0,145.0,2003.0,Maribyrnong,Western Metropolitan,2017,4,22,Spring,Marnoo
Braybrook,4,h,1000000.0,S,Nelson,10.8,4.0,3.0,2.0,475.0,2002.0,Maribyrnong,Western Metropolitan,2017,4,22,Spring,Sedge
Braybrook,3,h,730000.0,SP,Village,10.8,3.0,1.0,3.0,586.0,,Maribyrnong,Western Metropolitan,2017,4,29,Spring,Shepherd
Brighton,3,h,2575000.0,S,Marshall,11.2,3.0,2.0,2.0,517.0,1920.0,Bayside,Southern Metropolitan,2017,8,4,Summer,Brickwood
Brighton,4,t,2900000.0,VB,Kay,11.2,4.0,4.0,2.0,473.0,2013.0,Bayside,Southern Metropolitan,2017,8,4,Summer,Carpenter
Brighton,5,h,5800000.0,PI,Castran,11.2,5.0,4.0,4.0,1276.0,1880.0,Bayside,Southern Metropolitan,2017,8,4,Summer,Church
Brighton,3,h,2140000.0,S,hockingstuart,11.2,3.0,2.0,2.0,393.0,,Bayside,Southern Metropolitan,2017,8,4,Summer,Meek
Brighton,3,h,2225000.0,PI,Nick,11.2,3.0,2.0,2.0,0.0,1980.0,Bayside,Southern Metropolitan,2017,8,4,Summer,Normanby
Brighton,2,t,975000.0,PI,Marshall,11.2,2.0,1.0,1.0,444.0,1915.0,Bayside,Southern Metropolitan,2017,8,4,Summer,North
Brighton,4,h,4225000.0,S,Biggin,11.2,4.0,2.0,2.0,920.0,1990.0,Bayside,Southern Metropolitan,2017,8,4,Summer,North
Brighton,3,t,2100000.0,S,Buxton,11.2,3.0,2.0,4.0,0.0,1970.0,Bayside,Southern Metropolitan,2017,8,4,Summer,Yuille
Brighton,3,u,1392000.0,S,hockingstuart,11.2,3.0,2.0,1.0,188.0,,Bayside,Southern Metropolitan,2017,5,13,Spring,New
Brighton,3,h,2445000.0,S,Marshall,11.2,3.0,3.0,2.0,440.0,,Bayside,Southern Metropolitan,2017,5,13,Spring,New
Brighton,2,u,520000.0,PI,hockingstuart,11.2,2.0,1.0,1.0,1647.0,2004.0,Bayside,Southern Metropolitan,2017,5,13,Spring,New
Brighton,4,h,2000000.0,VB,Kay,11.2,4.0,2.0,2.0,286.0,1999.0,Bayside,Southern Metropolitan,2017,5,13,Spring,Thomson
Brighton,2,h,1350000.0,S,Hodges,11.2,2.0,1.0,1.0,873.0,,Bayside,Southern Metropolitan,2017,5,13,Spring,Warleigh
Brighton,3,h,1900000.0,S,hockingstuart,11.2,3.0,2.0,3.0,503.0,,Bayside,Southern Metropolitan,2017,5,20,Spring,Bay
Brighton,2,u,1002500.0,S,hockingstuart,11.2,2.0,1.0,1.0,118.0,1975.0,Bayside,Southern Metropolitan,2017,5,20,Spring,Brickwood
Brighton,4,h,2415000.0,S,Buxton,11.2,4.0,3.0,2.0,402.0,,Bayside,Southern Metropolitan,2017,5,20,Spring,Hayball
Brighton,2,t,1055000.0,S,Marshall,11.2,2.0,1.0,2.0,211.0,1970.0,Bayside,Southern Metropolitan,2017,5,20,Spring,Whyte
Brighton,3,t,1990000.0,S,Buxton,11.2,3.0,2.0,2.0,0.0,1935.0,Bayside,Southern Metropolitan,2017,4,22,Spring,Asling
Brighton,3,h,3025000.0,PI,Biggin,11.2,3.0,2.0,4.0,649.0,1967.0,Bayside,Southern Metropolitan,2017,4,22,Spring,Blairgowrie
Brighton,3,h,1502000.0,S,Weston,11.2,3.0,1.0,1.0,431.0,,Bayside,Southern Metropolitan,2017,4,22,Spring,Hampton
Brighton,3,u,1221000.0,S,Nick,11.2,3.0,2.0,2.0,0.0,1975.0,Bayside,Southern Metropolitan,2017,4,22,Spring,Wellington
Brighton,4,h,2550000.0,SP,Hodges,11.2,4.0,3.0,2.0,263.0,2005.0,Bayside,Southern Metropolitan,2017,4,29,Spring,Grosvenor
Brighton,2,t,1470000.0,S,Hodges,11.2,2.0,1.0,1.0,238.0,,Bayside,Southern Metropolitan,2017,4,29,Spring,Rose
Brighton East,3,u,725000.0,S,Buxton,10.7,3.0,1.0,1.0,137.0,,Bayside,Southern Metropolitan,2017,8,4,Summer,South
Brighton East,5,h,2140000.0,S,Marshall,10.7,5.0,2.0,2.0,780.0,1950.0,Bayside,Southern Metropolitan,2017,5,13,Spring,Billson
Brighton East,4,h,1630000.0,S,RT,10.7,4.0,2.0,1.0,596.0,,Bayside,Southern Metropolitan,2017,5,13,Spring,Clinton
Brighton East,2,u,910000.0,S,Woodards,10.7,2.0,1.0,3.0,238.0,,Bayside,Southern Metropolitan,2017,5,13,Spring,Cluden
Brighton East,3,h,1975000.0,S,Kay,10.7,3.0,1.0,2.0,688.0,,Bayside,Southern Metropolitan,2017,5,13,Spring,Curzon
Brighton East,3,h,1635000.0,S,Buxton,10.7,3.0,1.0,1.0,597.0,1925.0,Bayside,Southern Metropolitan,2017,5,13,Spring,Hodder
Brighton East,8,h,1880000.0,VB,Buxton,10.7,8.0,3.0,3.0,614.0,,Bayside,Southern Metropolitan,2017,5,13,Spring,Milliara
Brighton East,3,h,1743000.0,S,Marshall,10.7,3.0,1.0,2.0,590.0,,Bayside,Southern Metropolitan,2017,5,13,Spring,Valdemar
Brighton East,3,h,2291000.0,S,Marshall,10.7,3.0,2.0,2.0,530.0,1886.0,Bayside,Southern Metropolitan,2017,5,20,Spring,Agnew
Brighton East,3,h,1270000.0,VB,Ray,10.7,3.0,1.0,3.0,724.0,,,Southern Metropolitan,2017,5,20,Spring,Roberts
Brighton East,3,h,1400000.0,S,Buxton,10.7,3.0,1.0,2.0,677.0,,Bayside,Southern Metropolitan,2017,5,20,Spring,South
Brighton East,3,h,1640000.0,S,Hodges,10.7,3.0,1.0,1.0,590.0,,Bayside,Southern Metropolitan,2017,4,22,Spring,Coronation
Brighton East,4,t,1700000.0,PI,Hodges,10.7,4.0,3.0,2.0,312.0,1950.0,Bayside,Southern Metropolitan,2017,4,29,Spring,Holmhurst
Brighton East,5,h,1900000.0,PI,Hodges,10.7,5.0,3.0,2.0,583.0,2009.0,Bayside,Southern Metropolitan,2017,4,29,Spring,Milroy
Brighton East,3,t,972000.0,S,Gary,10.7,3.0,2.0,1.0,119.0,2000.0,Bayside,Southern Metropolitan,2017,4,29,Spring,Union
Brunswick,3,h,1652000.0,S,Jellis,5.2,3.0,1.0,2.0,506.0,1921.0,Moreland,Northern Metropolitan,2017,6,5,Summer,Glenlyon
Brunswick,2,u,735000.0,SP,Walshe,5.2,2.0,1.0,2.0,173.0,1970.0,Moreland,Northern Metropolitan,2017,6,5,Summer,Mitchell
Brunswick,3,h,1210000.0,S,Woodards,5.2,3.0,1.0,0.0,282.0,1900.0,Moreland,Northern Metropolitan,2017,6,5,Summer,Victoria
Brunswick,1,h,412000.0,S,Nelson,5.2,1.0,1.0,1.0,85.0,,Moreland,Northern Metropolitan,2017,8,4,Summer,Albion
Brunswick,1,u,528000.0,S,Nelson,5.2,1.0,1.0,1.0,0.0,2010.0,Moreland,Northern Metropolitan,2017,8,4,Summer,Barkly
Brunswick,3,h,1115000.0,S,Caine,5.2,3.0,1.0,1.0,249.0,1925.0,Moreland,Northern Metropolitan,2017,8,4,Summer,Bennie
Brunswick,3,h,1300000.0,VB,Nelson,5.2,3.0,2.0,3.0,299.0,,Moreland,Northern Metropolitan,2017,8,4,Summer,Brunswick
Brunswick,2,u,320000.0,S,Ray,5.2,2.0,1.0,1.0,638.0,1970.0,Moreland,Northern Metropolitan,2017,8,4,Summer,De
Brunswick,4,h,1500000.0,PI,Jellis,5.2,4.0,2.0,1.0,459.0,,Moreland,Northern Metropolitan,2017,8,4,Summer,Denman
Brunswick,3,h,1260000.0,S,Jellis,5.2,3.0,2.0,1.0,192.0,1910.0,Moreland,Northern Metropolitan,2017,8,4,Summer,Edward
Brunswick,4,h,1210000.0,SP,Woodards,5.2,4.0,2.0,1.0,373.0,2009.0,Moreland,Northern Metropolitan,2017,8,4,Summer,Manallack
Brunswick,3,h,1200000.0,S,Nelson,5.2,3.0,1.0,1.0,318.0,1927.0,Moreland,Northern Metropolitan,2017,8,4,Summer,Staley
Brunswick,1,u,315000.0,S,Jellis,5.2,1.0,1.0,1.0,1403.0,,Moreland,Northern Metropolitan,2017,8,4,Summer,Tinning
Brunswick,2,h,830000.0,VB,Nelson,5.2,2.0,1.0,1.0,153.0,,Moreland,Northern Metropolitan,2017,5,13,Spring,Ballarat
Brunswick,4,h,1385000.0,PI,Jellis,5.2,4.0,2.0,4.0,650.0,1950.0,Moreland,Northern Metropolitan,2017,5,13,Spring,Davies
Brunswick,3,t,981000.0,SP,Nelson,5.2,3.0,2.0,1.0,122.0,2012.0,Moreland,Northern Metropolitan,2017,5,13,Spring,Evans
Brunswick,1,u,418000.0,SP,Harcourts,5.2,1.0,1.0,1.0,0.0,1970.0,Moreland,Northern Metropolitan,2017,5,13,Spring,Park
Brunswick,2,u,585000.0,PI,Jellis,5.2,2.0,1.0,1.0,430.0,2006.0,Moreland,Northern Metropolitan,2017,5,20,Spring,Albion
Brunswick,4,h,1900000.0,VB,Nelson,5.2,4.0,3.0,2.0,0.0,2012.0,Moreland,Northern Metropolitan,2017,5,20,Spring,Heller
Brunswick,3,h,1450000.0,S,Jellis,5.2,3.0,1.0,2.0,304.0,,Moreland,Northern Metropolitan,2017,5,20,Spring,Mountfield
Brunswick,1,h,1200000.0,S,Barry,5.2,1.0,1.0,0.0,225.0,,Moreland,Northern Metropolitan,2017,4,22,Spring,Barkly
Brunswick,2,t,600000.0,PI,Ray,5.2,2.0,1.0,1.0,109.0,2011.0,Moreland,Northern Metropolitan,2017,4,22,Spring,Brunswick
Brunswick,3,h,1075000.0,S,Nelson,5.2,3.0,1.0,0.0,222.0,,Moreland,Northern Metropolitan,2017,4,22,Spring,Gold
Brunswick,2,h,884000.0,SP,Jellis,5.2,2.0,1.0,0.0,148.0,1890.0,Moreland,Northern Metropolitan,2017,4,22,Spring,Goodman
Brunswick,3,h,957000.0,SP,hockingstuart,5.2,3.0,1.0,2.0,80.0,,Moreland,Northern Metropolitan,2017,4,22,Spring,Tinning
Brunswick,2,u,480000.0,VB,Brad,5.2,2.0,1.0,1.0,557.0,1960.0,Moreland,Northern Metropolitan,2017,4,22,Spring,Union
Brunswick,4,h,1650000.0,S,Brad,5.2,4.0,2.0,4.0,670.0,,Moreland,Northern Metropolitan,2017,4,29,Spring,Albion
Brunswick,3,h,1440000.0,S,Jellis,5.2,3.0,1.0,1.0,408.0,,Moreland,Northern Metropolitan,2017,4,29,Spring,Garnet
Brunswick,2,h,955000.0,S,Woodards,5.2,2.0,1.0,0.0,1328.0,1880.0,Moreland,Northern Metropolitan,2017,4,29,Spring,Goodman
Brunswick East,4,h,1310000.0,S,Jellis,4.5,4.0,1.0,2.0,449.0,1930.0,Moreland,Northern Metropolitan,2017,8,4,Summer,Blyth
Brunswick East,2,h,1283000.0,S,Jellis,4.5,2.0,1.0,1.0,263.0,1910.0,Moreland,Northern Metropolitan,2017,5,13,Spring,Hickford
Brunswick East,2,h,1025000.0,S,Nelson,4.5,2.0,1.0,0.0,121.0,,Moreland,Northern Metropolitan,2017,5,13,Spring,Leyden
Brunswick East,2,h,1015000.0,S,Nelson,4.5,2.0,1.0,0.0,137.0,1890.0,Moreland,Northern Metropolitan,2017,5,13,Spring,Linden
Brunswick East,2,u,500000.0,S,Jellis,4.5,2.0,1.0,1.0,1556.0,2013.0,Moreland,Northern Metropolitan,2017,5,13,Spring,Lygon
Brunswick East,2,u,550000.0,SP,Nelson,4.5,2.0,1.0,1.0,1611.0,,Moreland,Northern Metropolitan,2017,5,13,Spring,Lygon
Brunswick East,2,u,460000.0,SP,Nelson,4.5,2.0,1.0,1.0,0.0,,Moreland,Northern Metropolitan,2017,5,13,Spring,Mitchell
Brunswick East,1,h,1185000.0,S,Nicholson,4.5,1.0,1.0,0.0,365.0,,Moreland,Northern Metropolitan,2017,5,13,Spring,Nicholson
Brunswick East,2,u,435000.0,SP,Pagan,4.5,2.0,1.0,1.0,0.0,2011.0,Moreland,Northern Metropolitan,2017,5,13,Spring,Nicholson
Brunswick East,2,t,690000.0,S,Jellis,4.5,2.0,1.0,1.0,3886.0,,Moreland,Northern Metropolitan,2017,5,20,Spring,Gear
Brunswick East,1,u,385000.0,VB,Jellis,4.5,1.0,1.0,1.0,0.0,,Moreland,Northern Metropolitan,2017,5,20,Spring,Lygon
Brunswick East,2,u,632000.0,S,McDonald,4.5,2.0,1.0,2.0,65.0,1960.0,Moreland,Northern Metropolitan,2017,5,20,Spring,Methven
Brunswick East,2,u,835000.0,SP,Jellis,4.5,2.0,1.0,2.0,0.0,2005.0,Moreland,Northern Metropolitan,2017,5,20,Spring,Weston
Brunswick East,3,h,1500000.0,S,Jellis,4.5,3.0,1.0,3.0,446.0,1940.0,Moreland,Northern Metropolitan,2017,4,22,Spring,Weigall
Brunswick West,2,u,407500.0,SP,hockingstuart,5.9,2.0,1.0,1.0,1097.0,1970.0,Moreland,Northern Metropolitan,2017,6,5,Summer,Allard
Brunswick West,3,t,670000.0,S,Raine,5.9,3.0,1.0,2.0,176.0,2000.0,Moreland,Northern Metropolitan,2017,6,5,Summer,Duggan
Brunswick West,2,h,825000.0,PI,Nelson,5.9,2.0,1.0,0.0,207.0,1950.0,Moreland,Northern Metropolitan,2017,6,5,Summer,Henderson
Brunswick West,3,h,645000.0,SP,Nelson,5.9,3.0,3.0,1.0,131.0,2008.0,Moreland,Northern Metropolitan,2017,6,5,Summer,McLean
Brunswick West,3,h,1222000.0,S,Nelson,5.9,3.0,1.0,1.0,380.0,,Moreland,Northern Metropolitan,2017,8,4,Summer,Smith
Brunswick West,3,h,1060000.0,S,Walshe,5.9,3.0,1.0,2.0,465.0,,Moreland,Northern Metropolitan,2017,5,13,Spring,Cadman
Brunswick West,3,h,1220000.0,S,Woodards,5.9,3.0,1.0,1.0,335.0,1940.0,Moreland,Northern Metropolitan,2017,5,13,Spring,Hunter
Brunswick West,3,h,1097000.0,S,Walshe,5.9,3.0,1.0,1.0,372.0,,Moreland,Northern Metropolitan,2017,5,13,Spring,James
Brunswick West,3,h,1100000.0,VB,Nelson,5.9,3.0,2.0,1.0,169.0,1900.0,Moreland,Northern Metropolitan,2017,5,13,Spring,Shamrock
Brunswick West,3,h,1270000.0,S,Nelson,5.9,3.0,1.0,1.0,526.0,,Moreland,Northern Metropolitan,2017,5,20,Spring,Coronation
Brunswick West,3,t,670000.0,PI,Nelson,5.9,3.0,1.0,2.0,109.0,2010.0,Moreland,Northern Metropolitan,2017,5,20,Spring,Cumming
Brunswick West,2,u,640000.0,S,RW,5.9,2.0,1.0,1.0,559.0,1970.0,Moreland,Northern Metropolitan,2017,5,20,Spring,Howson
Brunswick West,3,h,1200000.0,PI,Nelson,5.9,3.0,1.0,2.0,683.0,,Moreland,Northern Metropolitan,2017,4,29,Spring,Brunswick
Brunswick West,2,h,545000.0,VB,Jellis,5.9,2.0,1.0,1.0,0.0,1970.0,Moreland,Northern Metropolitan,2017,4,29,Spring,Howson
Brunswick West,4,h,1205000.0,S,Nelson,5.9,4.0,2.0,2.0,518.0,1980.0,Moreland,Northern Metropolitan,2017,4,29,Spring,Pearson
Bulleen,3,u,860000.0,S,Jellis,11.8,3.0,1.0,1.0,0.0,1999.0,Manningham,Eastern Metropolitan,2017,6,5,Summer,Allen
Bulleen,2,t,599900.0,S,Barry,11.8,2.0,1.0,2.0,135.0,1970.0,Manningham,Eastern Metropolitan,2017,6,5,Summer,Colite
Bulleen,4,h,1540000.0,S,Jellis,11.8,4.0,2.0,2.0,780.0,,Manningham,Eastern Metropolitan,2017,6,5,Summer,Lindsay
Bulleen,4,t,910000.0,SP,Barry,11.8,4.0,2.0,2.0,190.0,2000.0,Manningham,Eastern Metropolitan,2017,6,5,Summer,Manningham
Bulleen,3,h,1100000.0,S,Barry,11.8,3.0,2.0,3.0,709.0,1970.0,Manningham,Eastern Metropolitan,2017,8,4,Summer,Russell
Bulleen,5,h,1730000.0,S,RT,11.8,5.0,4.0,4.0,564.0,1955.0,Manningham,Eastern Metropolitan,2017,5,13,Spring,Robinson
Bulleen,5,h,760000.0,VB,Jellis,11.8,5.0,2.0,2.0,411.0,,Manningham,Eastern Metropolitan,2017,5,20,Spring,Furneaux
Bulleen,3,h,794000.0,S,Barry,11.8,3.0,1.0,0.0,353.0,,Manningham,Eastern Metropolitan,2017,5,20,Spring,Mangan
Bulleen,3,h,1360000.0,S,Parkes,11.8,3.0,2.0,2.0,746.0,,Manningham,Eastern Metropolitan,2017,5,20,Spring,Walter
Bulleen,4,h,1207000.0,S,Barry,11.8,4.0,1.0,2.0,607.0,,Manningham,Eastern Metropolitan,2017,4,22,Spring,England
Burwood,6,h,1591000.0,S,Ray,11.7,6.0,2.0,2.0,665.0,1950.0,Whitehorse,Southern Metropolitan,2017,6,5,Summer,Andrews
Burwood,2,u,580000.0,S,McGrath,11.7,2.0,1.0,1.0,153.0,1970.0,Whitehorse,Southern Metropolitan,2017,6,5,Summer,Middleborough
Burwood,2,u,605000.0,S,Noel,11.7,2.0,1.0,1.0,81.0,1965.0,Whitehorse,Southern Metropolitan,2017,6,5,Summer,Somers
Burwood,3,t,975000.0,VB,Reed,11.7,3.0,2.0,2.0,267.0,2012.0,Whitehorse,Southern Metropolitan,2017,8,4,Summer,Daniel
Burwood,3,h,1465500.0,S,Buxton,11.7,3.0,2.0,3.0,620.0,,Whitehorse,Southern Metropolitan,2017,8,4,Summer,Somers
Burwood,2,h,870000.0,S,Noel,11.7,2.0,1.0,1.0,271.0,,Whitehorse,Southern Metropolitan,2017,5,13,Spring,Gillard
Burwood,3,h,1385000.0,S,Marshall,11.7,3.0,2.0,4.0,697.0,,Monash,Southern Metropolitan,2017,5,13,Spring,Leopold
Burwood,2,h,1815000.0,S,Lindellas,11.7,1.0,1.0,1.0,698.0,1960.0,Whitehorse,Southern Metropolitan,2017,5,20,Spring,Burwood
Burwood,3,h,1590000.0,SP,Jellis,11.7,3.0,2.0,4.0,862.0,1950.0,Monash,Southern Metropolitan,2017,5,20,Spring,Haig
Burwood,4,u,813000.0,S,Oriental,11.7,4.0,1.0,2.0,360.0,1990.0,Whitehorse,Southern Metropolitan,2017,5,20,Spring,Johnston
Burwood,4,h,1601000.0,S,McGrath,11.7,4.0,2.0,1.0,863.0,1940.0,Whitehorse,Southern Metropolitan,2017,4,29,Spring,Cumming
Burwood,5,h,1225000.0,S,Buxton,11.7,5.0,1.0,2.0,633.0,1960.0,Whitehorse,Southern Metropolitan,2017,4,29,Spring,Pearce
Camberwell,3,h,1930000.0,S,Nelson,7.8,3.0,1.0,2.0,643.0,1920.0,Boroondara,Southern Metropolitan,2017,6,5,Summer,Through
Camberwell,3,h,2570000.0,S,Marshall,7.8,3.0,2.0,1.0,766.0,,Boroondara,Southern Metropolitan,2017,6,5,Summer,Tyrone
Camberwell,4,h,2216000.0,S,Fletchers,7.8,4.0,2.0,0.0,670.0,1930.0,Boroondara,Southern Metropolitan,2017,8,4,Summer,Mabel
Camberwell,4,h,2110000.0,S,Fletchers,7.8,4.0,1.0,3.0,572.0,1910.0,Boroondara,Southern Metropolitan,2017,8,4,Summer,Radnor
Camberwell,2,h,855000.0,S,Woodards,7.8,2.0,1.0,2.0,239.0,,Boroondara,Southern Metropolitan,2017,8,4,Summer,Regent
Camberwell,2,u,771000.0,S,Fletchers,7.8,2.0,1.0,1.0,512.0,,Boroondara,Southern Metropolitan,2017,8,4,Summer,Seville
Camberwell,4,h,2513000.0,S,Marshall,7.8,4.0,2.0,3.0,696.0,,Boroondara,Southern Metropolitan,2017,5,13,Spring,Bellett
Camberwell,2,h,1900000.0,S,Noel,7.8,2.0,1.0,3.0,633.0,1960.0,Boroondara,Southern Metropolitan,2017,5,13,Spring,Crellin
Camberwell,3,h,1620000.0,S,Jellis,7.8,3.0,2.0,2.0,575.0,2000.0,Boroondara,Southern Metropolitan,2017,5,13,Spring,Hunter
Camberwell,4,h,3550000.0,S,Marshall,7.8,4.0,2.0,1.0,790.0,1890.0,Boroondara,Southern Metropolitan,2017,5,13,Spring,Kingsley
Camberwell,4,h,1980000.0,S,Marshall,7.8,4.0,3.0,2.0,728.0,,Boroondara,Southern Metropolitan,2017,5,13,Spring,Morey
Camberwell,3,h,1861000.0,S,Marshall,7.8,3.0,2.0,2.0,324.0,,Boroondara,Southern Metropolitan,2017,5,13,Spring,Through
Camberwell,2,h,1402000.0,S,J,7.8,2.0,1.0,0.0,429.0,,Boroondara,Southern Metropolitan,2017,5,13,Spring,Wilson
